MAGNET_DISTANCE=10
DELAY=5
"Time (s)","Magnetic Field x (µT)","Magnetic Field y (µT)","Magnetic Field z (µT)","Absolute field (µT)"
2.822622774E0,1.571250057E1,-6.956250191E0,8.285625458E1,8.461933002E1
2.832622774E0,1.573125076E1,-6.787500381E0,8.332500458E1,8.506820087E1
2.842622774E0,1.588125038E1,-6.975000381E0,8.336250305E1,8.514793984E1
2.852622774E0,1.578750038E1,-6.937500477E0,8.332500458E1,8.509071905E1
2.862622774E0,1.597500038E1,-6.937500477E0,8.332500458E1,8.512570668E1
2.872622774E0,1.576875019E1,-7.162500381E0,8.319375610E1,8.497738493E1
2.882622774E0,1.584375095E1,-7.125000477E0,8.308125305E1,8.487805773E1
2.892622774E0,1.571250057E1,-7.275000095E0,8.283750153E1,8.462777298E1
2.902622774E0,1.556250095E1,-7.293750286E0,8.268750000E1,8.445479788E1
2.912622774E0,1.563750076E1,-7.500000477E0,8.251875305E1,8.432156333E1
2.922622774E0,1.548750019E1,-7.237500191E0,8.246250153E1,8.421584310E1
2.932622774E0,1.569375038E1,-7.218750477E0,8.257500458E1,8.436252450E1
2.942622774E0,1.580625057E1,-7.387500286E0,8.253750610E1,8.436144043E1
2.952622774E0,1.612500000E1,-7.237500191E0,8.242500305E1,8.429874354E1
2.962622774E0,1.620000076E1,-7.368750095E0,8.238750458E1,8.428783669E1
2.972622774E0,1.618125153E1,-7.218750477E0,8.255625153E1,8.443623586E1
2.982622774E0,1.625625038E1,-7.350000381E0,8.253750610E1,8.444363858E1
2.992622774E0,1.591875076E1,-7.143750191E0,8.233125305E1,8.415981833E1
3.002622774E0,1.590000057E1,-7.256250381E0,8.235000610E1,8.418424255E1
3.012622774E0,1.584375095E1,-7.387500286E0,8.242500305E1,8.425841639E1
3.022622774E0,1.567500019E1,-7.087500095E0,8.236875153E1,8.414600119E1
3.032622774E0,1.573125076E1,-7.106250286E0,8.248125458E1,8.426819329E1
3.042622774E0,1.567500019E1,-7.181250095E0,8.246250153E1,8.424571290E1
3.052622774E0,1.554375076E1,-7.143750191E0,8.223750305E1,8.399790630E1
3.062622774E0,1.539375019E1,-7.087500095E0,8.242500305E1,8.414916120E1
3.072622774E0,1.571250057E1,-7.143750191E0,8.235000610E1,8.413940424E1
3.082622774E0,1.586250019E1,-7.031250477E0,8.216250610E1,8.397460810E1
3.092622774E0,1.593750095E1,-6.975000381E0,8.225625610E1,8.407583621E1
3.102622774E0,1.590000057E1,-7.106250286E0,8.235000610E1,8.417144597E1
3.112622774E0,1.578750038E1,-7.125000477E0,8.246250153E1,8.426194252E1
3.122622774E0,1.558125019E1,-7.031250477E0,8.238750458E1,8.414222930E1
3.132622774E0,1.546875095E1,-6.862500191E0,8.265000153E1,8.436467814E1
3.142622774E0,1.548750019E1,-6.881250381E0,8.263125610E1,8.435128188E1
3.152622774E0,1.522500038E1,-6.750000477E0,8.266875458E1,8.432962781E1
3.162622774E0,1.509375095E1,-7.012500286E0,8.296875000E1,8.462156909E1
3.172622774E0,1.488750076E1,-7.068750381E0,8.280000305E1,8.442419923E1
3.182622774E0,1.486875057E1,-7.200000286E0,8.276250458E1,8.439521261E1
3.192622774E0,1.481250095E1,-7.331250191E0,8.253750610E1,8.417599021E1
3.202622774E0,1.496250057E1,-7.256250381E0,8.242500305E1,8.408573435E1
3.212622774E0,1.507500076E1,-7.331250191E0,8.250000000E1,8.418582349E1
3.222622774E0,1.520625019E1,-7.462500095E0,8.225625610E1,8.398220419E1
3.232622774E0,1.539375019E1,-7.650000095E0,8.236875153E1,8.414333767E1
3.242622774E0,1.552500057E1,-7.668750286E0,8.223750305E1,8.404071800E1
3.252622774E0,1.571250057E1,-7.818750381E0,8.229375458E1,8.414438528E1
3.262622774E0,1.588125038E1,-7.818750381E0,8.257500458E1,8.445104116E1
3.272622774E0,1.605000114E1,-7.668750286E0,8.274375153E1,8.463415790E1
3.282622774E0,1.601250076E1,-7.631250381E0,8.283750153E1,8.471533404E1
