MAGNET_DISTANCE=8
"Time (s)","Magnetic Field x (µT)","Magnetic Field y (µT)","Magnetic Field z (µT)","Absolute field (µT)"
1.987086423E0,9.468750000E0,-4.425000191E0,1.722000122E2,1.725169037E2
1.997086423E0,9.450000763E0,-4.443750381E0,1.723125000E2,1.726286392E2
2.007086423E0,9.375000000E0,-4.500000000E0,1.725562592E2,1.728693241E2
2.017086423E0,9.300000191E0,-4.518750191E0,1.727062531E2,1.730154876E2
2.027086423E0,9.300000191E0,-4.518750191E0,1.728375092E2,1.731465093E2
2.037086423E0,9.337500572E0,-4.406250000E0,1.727812500E2,1.730894691E2
2.047086423E0,9.618750572E0,-4.650000095E0,1.726875000E2,1.730176740E2
2.057086423E0,9.487500191E0,-4.406250000E0,1.725750122E2,1.728917654E2
2.067086423E0,9.412500381E0,-4.556250095E0,1.723875122E2,1.727043976E2
2.077086423E0,9.393750191E0,-4.387500286E0,1.723312531E2,1.726428495E2
2.087086423E0,9.356250763E0,-4.481250286E0,1.721062622E2,1.724186374E2
2.097086423E0,9.337500572E0,-4.331250191E0,1.719562531E2,1.722640462E2
2.107086423E0,9.337500572E0,-4.537500381E0,1.719562531E2,1.722693553E2
2.117086423E0,9.356250763E0,-4.443750381E0,1.719000092E2,1.722117867E2
2.127086423E0,9.300000191E0,-4.312500000E0,1.719562531E2,1.722615471E2
2.137086423E0,9.450000763E0,-4.293750286E0,1.722375031E2,1.725499819E2
2.147086423E0,9.318750381E0,-4.068750381E0,1.723125000E2,1.726122577E2
2.157086423E0,9.431250572E0,-4.406250000E0,1.722750092E2,1.725892300E2
2.167086423E0,9.525000572E0,-4.312500000E0,1.725562592E2,1.728727447E2
2.177086423E0,9.731250763E0,-4.443750381E0,1.725750122E2,1.729062723E2
2.187086423E0,9.637500763E0,-4.368750095E0,1.726875000E2,1.730113871E2
2.197086423E0,9.543750763E0,-4.500000000E0,1.727250061E2,1.730469905E2
2.207086423E0,9.543750763E0,-4.537500381E0,1.727625122E2,1.730854058E2
2.217086423E0,9.318750381E0,-4.575000286E0,1.727250061E2,1.730366940E2
2.227086423E0,9.412500381E0,-4.537500381E0,1.726687622E2,1.729846395E2
2.237086423E0,9.150000572E0,-4.425000191E0,1.725000000E2,1.727991700E2
2.247086423E0,9.206250191E0,-4.387500286E0,1.722187500E2,1.725204424E2
2.257086423E0,9.131250381E0,-4.500000000E0,1.720687561E2,1.723696219E2
2.267086423E0,9.318750381E0,-4.556250095E0,1.720125122E2,1.723249920E2
2.277086423E0,9.337500572E0,-4.387500286E0,1.720312500E2,1.723403321E2
2.287086423E0,9.393750191E0,-4.387500286E0,1.722000122E2,1.725118457E2
2.297086423E0,9.637500763E0,-4.368750095E0,1.721437531E2,1.724686612E2
2.307086423E0,9.693750381E0,-4.500000000E0,1.721812592E2,1.725126221E2
2.317086423E0,9.843750000E0,-4.481250286E0,1.723312531E2,1.726703269E2
2.327086423E0,9.918750763E0,-4.612500191E0,1.724625092E2,1.728090676E2
2.337086423E0,9.806250572E0,-4.650000095E0,1.727625122E2,1.731030637E2
2.347086423E0,9.750000000E0,-4.631250381E0,1.727812500E2,1.731180849E2
2.357086423E0,9.543750763E0,-4.818750381E0,1.726500092E2,1.729807191E2
2.367086423E0,9.543750763E0,-4.725000381E0,1.722562561E2,1.725851285E2
2.377086423E0,9.412500381E0,-4.856250286E0,1.722937622E2,1.726189990E2
2.387086423E0,9.562500000E0,-4.931250095E0,1.724812622E2,1.728165051E2
2.397086423E0,9.581250191E0,-5.137500286E0,1.725750122E2,1.729171163E2
2.407086423E0,9.431250572E0,-4.950000286E0,1.725562592E2,1.728846828E2
2.417086423E0,9.506250381E0,-4.762500286E0,1.723312531E2,1.726589441E2
2.427086423E0,9.525000572E0,-4.593750000E0,1.723500061E2,1.726741231E2
2.437086423E0,9.637500763E0,-4.425000191E0,1.725562592E2,1.728818227E2
2.447086423E0,9.543750763E0,-4.537500381E0,1.727625122E2,1.730854058E2
2.457086423E0,9.543750763E0,-4.687500000E0,1.730250092E2,1.733514050E2
2.467086423E0,9.262500763E0,-4.818750381E0,1.728937531E2,1.732087299E2
2.477086423E0,9.243750572E0,-4.631250381E0,1.726312561E2,1.729405851E2
2.487086423E0,9.318750381E0,-4.500000000E0,1.726312561E2,1.729411452E2
2.497086423E0,9.300000191E0,-4.368750095E0,1.728375092E2,1.731426595E2
2.507086423E0,9.150000572E0,-4.443750381E0,1.725562592E2,1.728558128E2
2.517086423E0,9.393750191E0,-4.462500095E0,1.724062500E2,1.727196326E2
2.527086423E0,9.487500191E0,-4.537500381E0,1.725375061E2,1.728577235E2
2.537086423E0,9.525000572E0,-4.293750286E0,1.721812592E2,1.724979650E2
2.547086423E0,9.731250763E0,-4.068750381E0,1.721625061E2,1.724853051E2
2.557086423E0,9.712500572E0,-4.050000191E0,1.722187500E2,1.725399462E2
2.567086423E0,9.637500763E0,-4.218750000E0,1.721812592E2,1.725023631E2
2.577086423E0,9.656250000E0,-4.368750095E0,1.720312500E2,1.723574197E2
2.587086423E0,9.693750381E0,-4.368750095E0,1.722375031E2,1.725653854E2
2.597086423E0,9.450000763E0,-4.443750381E0,1.722562561E2,1.725724984E2
2.607086423E0,9.281250000E0,-4.256250381E0,1.720687561E2,1.723714422E2
2.617086423E0,9.093750000E0,-4.237500191E0,1.721437531E2,1.724358559E2
2.627086423E0,9.131250381E0,-4.406250000E0,1.721812592E2,1.724795083E2
2.637086423E0,9.243750572E0,-4.256250381E0,1.722562561E2,1.725566004E2
2.647086423E0,9.356250763E0,-4.143750191E0,1.722562561E2,1.725599254E2
2.657086423E0,9.225000381E0,-4.181250095E0,1.722562561E2,1.725537634E2
2.667086423E0,9.112500191E0,-4.031250000E0,1.722375031E2,1.725254940E2
2.677086423E0,9.018750191E0,-4.106250286E0,1.724625092E2,1.727469716E2
2.687086423E0,9.281250000E0,-4.293750286E0,1.725562592E2,1.728590190E2
2.697086423E0,9.450000763E0,-4.518750191E0,1.722937622E2,1.726118829E2
2.707086423E0,9.506250381E0,-4.481250286E0,1.721250000E2,1.724455451E2
2.717086423E0,9.412500381E0,-4.518750191E0,1.722000122E2,1.725162557E2
2.727086423E0,9.356250763E0,-4.668750286E0,1.723875122E2,1.727043457E2
2.737086423E0,9.487500191E0,-4.668750286E0,1.723875122E2,1.727115059E2
2.747086423E0,9.712500572E0,-4.931250095E0,1.724437561E2,1.727874385E2
2.757086423E0,9.712500572E0,-4.762500286E0,1.723125000E2,1.726517064E2
2.767086423E0,9.337500572E0,-4.743750095E0,1.721250000E2,1.724433464E2
2.777086423E0,9.187500000E0,-4.556250095E0,1.722000122E2,1.725051123E2
2.787086423E0,8.943750381E0,-4.556250095E0,1.723500061E2,1.726420421E2
2.797086423E0,8.906250000E0,-4.800000191E0,1.724812622E2,1.727777390E2
2.807086423E0,8.906250000E0,-4.706250191E0,1.723500061E2,1.726441273E2
2.817086423E0,8.981250763E0,-4.762500286E0,1.723875122E2,1.726869961E2
2.827086423E0,8.850000381E0,-4.556250095E0,1.723312531E2,1.726184889E2
2.837086423E0,9.018750191E0,-4.762500286E0,1.722750092E2,1.725766440E2
2.847086423E0,9.150000572E0,-4.706250191E0,1.723500061E2,1.726568733E2
2.857086423E0,9.262500763E0,-4.818750381E0,1.724437561E2,1.727595534E2
2.867086423E0,9.375000000E0,-4.743750095E0,1.725562592E2,1.728758409E2
2.877086423E0,9.318750381E0,-4.668750286E0,1.723875122E2,1.727023182E2
2.887086423E0,9.318750381E0,-4.856250286E0,1.724437561E2,1.727636284E2
2.897086423E0,9.393750191E0,-4.687500000E0,1.726500092E2,1.729689014E2
2.907086423E0,9.600000381E0,-4.818750381E0,1.725937500E2,1.729276811E2
2.917086423E0,9.431250572E0,-4.856250286E0,1.726875000E2,1.730130177E2
2.927086423E0,9.600000381E0,-4.818750381E0,1.728000031E2,1.731335364E2
2.937086423E0,9.581250191E0,-4.706250191E0,1.726500092E2,1.729796948E2
2.947086423E0,9.675000191E0,-4.837500095E0,1.726875000E2,1.730259509E2
2.957086423E0,9.787500381E0,-4.593750000E0,1.728000031E2,1.731379183E2
2.967086423E0,9.768750191E0,-4.612500191E0,1.726312561E2,1.729689401E2
2.977086423E0,9.693750381E0,-4.818750381E0,1.723312531E2,1.726709296E2
2.987086423E0,9.637500763E0,-4.743750095E0,1.724812622E2,1.728154229E2
2.997086423E0,9.675000191E0,-4.706250191E0,1.723875122E2,1.727229249E2
3.007086423E0,9.506250381E0,-4.575000286E0,1.722562561E2,1.725790172E2
3.017086423E0,9.562500000E0,-4.687500000E0,1.724062500E2,1.727348520E2
3.027086423E0,9.468750000E0,-4.518750191E0,1.723687592E2,1.726877687E2
3.037086423E0,9.487500191E0,-4.762500286E0,1.723500061E2,1.726766304E2
3.047086423E0,9.562500000E0,-4.612500191E0,1.722562561E2,1.725831230E2
3.057086423E0,9.487500191E0,-4.518750191E0,1.724437561E2,1.727636558E2
3.067086423E0,9.318750381E0,-4.743750095E0,1.723125000E2,1.726294874E2
3.077086423E0,9.487500191E0,-4.631250381E0,1.722562561E2,1.725794858E2
3.087086423E0,9.375000000E0,-4.987500191E0,1.723500061E2,1.726768380E2
3.097086423E0,9.393750191E0,-4.987500191E0,1.722000122E2,1.725281482E2
3.107086423E0,9.356250763E0,-5.118750095E0,1.720500031E2,1.723802326E2
3.117086423E0,9.300000191E0,-5.231250286E0,1.719750061E2,1.723057129E2
3.127086423E0,9.187500000E0,-5.343750000E0,1.722562561E2,1.725838451E2
3.137086423E0,9.431250572E0,-5.381250381E0,1.721437531E2,1.724858779E2
3.147086423E0,9.581250191E0,-5.137500286E0,1.722562561E2,1.725989920E2
3.157086423E0,9.506250381E0,-5.287500381E0,1.723125000E2,1.726555070E2
3.167086423E0,9.656250000E0,-5.137500286E0,1.722000122E2,1.725470408E2
3.177086423E0,9.637500763E0,-5.025000095E0,1.723312531E2,1.726736599E2
3.187086423E0,9.487500191E0,-5.006250381E0,1.724812622E2,1.728145278E2
3.197086423E0,9.468750000E0,-4.950000286E0,1.725000000E2,1.728305810E2
3.207086423E0,9.581250191E0,-4.856250286E0,1.725750122E2,1.729089887E2
3.217086423E0,9.525000572E0,-4.762500286E0,1.727250061E2,1.730529826E2
3.227086423E0,9.393750191E0,-4.856250286E0,1.727062531E2,1.730296956E2
3.237086423E0,9.431250572E0,-4.687500000E0,1.727812500E2,1.731019396E2
3.247086423E0,9.393750191E0,-4.631250381E0,1.729875031E2,1.733042620E2
3.257086423E0,9.506250381E0,-4.743750095E0,1.730062561E2,1.733321569E2
3.267086423E0,9.768750191E0,-4.706250191E0,1.729500122E2,1.732895957E2
3.277086423E0,9.843750000E0,-4.518750191E0,1.729500122E2,1.732888492E2
3.287086423E0,9.900000572E0,-4.575000286E0,1.728562622E2,1.731999654E2
3.297086423E0,9.862500191E0,-4.575000286E0,1.727625122E2,1.731042610E2
3.307086423E0,9.843750000E0,-4.593750000E0,1.726125031E2,1.729539770E2
3.317086423E0,9.975000381E0,-4.668750286E0,1.726125031E2,1.729635050E2
3.327086423E0,9.937500000E0,-4.912500381E0,1.724625092E2,1.728184123E2
3.337086423E0,9.768750191E0,-4.781250000E0,1.722937622E2,1.726366975E2
