DELAY=0
"Time (s)","Magnetic Field x (µT)","Magnetic Field y (µT)","Magnetic Field z (µT)","Absolute field (µT)"
2.070510104E0,3.215625000E1,-2.034375000E1,-4.234500122E2,4.251562130E2
2.080510104E0,3.208125305E1,-2.034375000E1,-4.238250122E2,4.255240486E2
2.090510104E0,3.211875153E1,-2.028750038E1,-4.239187622E2,4.256175676E2
2.100510104E0,3.211875153E1,-2.045625114E1,-4.235062561E2,4.252147944E2
2.110510104E0,3.221250153E1,-2.036250114E1,-4.236000061E2,4.253107592E2
2.120510104E0,3.226875305E1,-2.049375153E1,-4.235437622E2,4.252653110E2
2.130510104E0,3.247500229E1,-2.043750000E1,-4.235250244E2,4.252596424E2
2.140510104E0,3.238125229E1,-2.047500038E1,-4.233000183E2,4.250302067E2
2.150510104E0,3.230625153E1,-2.053125000E1,-4.233187561E2,4.250458744E2
2.160510104E0,3.234375000E1,-2.036250114E1,-4.233187561E2,4.250406085E2
2.170510104E0,3.232500076E1,-2.055000114E1,-4.232062683E2,4.249361761E2
2.180510104E0,3.219375229E1,-2.051250076E1,-4.232062683E2,4.249244002E2
2.190510104E0,3.219375229E1,-2.051250076E1,-4.233000183E2,4.250177712E2
2.200510104E0,3.217500305E1,-2.055000114E1,-4.233187561E2,4.250368250E2
2.210510104E0,3.232500076E1,-2.056875038E1,-4.231687622E2,4.248997299E2
2.220510104E0,3.245625305E1,-2.064375114E1,-4.231500244E2,4.248947116E2
2.230510104E0,3.255000305E1,-2.073750114E1,-4.231875305E2,4.249437994E2
2.240510104E0,3.256875229E1,-2.071875000E1,-4.232062683E2,4.249629816E2
2.250510104E0,3.243750000E1,-2.075625038E1,-4.232812805E2,4.250294764E2
2.260510104E0,3.243750000E1,-2.079375076E1,-4.236000061E2,4.253487236E2
2.270510104E0,3.238125229E1,-2.070000076E1,-4.233562622E2,4.250971186E2
2.280510104E0,3.225000000E1,-2.064375114E1,-4.232250061E2,4.249536831E2
2.290510104E0,3.200625229E1,-2.079375076E1,-4.235812683E2,4.252973914E2
2.300510104E0,3.202500153E1,-2.060625076E1,-4.235812683E2,4.252896768E2
2.310510104E0,3.183750153E1,-2.036250114E1,-4.236562805E2,4.253385733E2
2.320510104E0,3.195000076E1,-2.034375000E1,-4.234125061E2,4.251033063E2
2.330510104E0,3.204375076E1,-2.017500114E1,-4.235062561E2,4.251956980E2
2.340510104E0,3.208125305E1,-2.002500153E1,-4.234500122E2,4.251354141E2
2.350510104E0,3.221250153E1,-2.015625000E1,-4.235812683E2,4.252822716E2
2.360510104E0,3.232500076E1,-2.017500114E1,-4.236000061E2,4.253103591E2
2.370510104E0,3.238125229E1,-2.008125114E1,-4.233562622E2,4.250674381E2
2.380510104E0,3.234375000E1,-2.008125114E1,-4.236375122E2,4.253447032E2
2.390510104E0,3.255000305E1,-2.019375038E1,-4.236187744E2,4.253471010E2
2.400510104E0,3.225000000E1,-2.034375000E1,-4.236375122E2,4.253500587E2
2.410510104E0,3.206250000E1,-2.051250076E1,-4.235062561E2,4.252132589E2
2.420510104E0,3.211875153E1,-2.058750153E1,-4.234125061E2,4.251277570E2
2.430510104E0,3.196875191E1,-2.049375153E1,-4.236750183E2,4.253733843E2
2.440510104E0,3.198750114E1,-2.034375000E1,-4.238250122E2,4.255169907E2
2.450510104E0,3.200625229E1,-2.045625114E1,-4.236562805E2,4.253557363E2
2.460510104E0,3.198750114E1,-2.062500000E1,-4.234875183E2,4.251943897E2
2.470510104E0,3.183750153E1,-2.060625076E1,-4.234125061E2,4.251075092E2
2.480510104E0,3.196875191E1,-2.034375000E1,-4.236187744E2,4.253101636E2
2.490510104E0,3.213750076E1,-2.032500076E1,-4.238437805E2,4.255460902E2
2.500510104E0,3.217500305E1,-2.015625000E1,-4.239000244E2,4.255969172E2
2.510510104E0,3.206250000E1,-2.055000114E1,-4.237875061E2,4.254951901E2
2.520510104E0,3.200625229E1,-2.068125153E1,-4.236937561E2,4.254039413E2
2.530510104E0,3.200625229E1,-2.062500000E1,-4.236187744E2,4.253265297E2
2.540510104E0,3.200625229E1,-2.053125000E1,-4.238250122E2,4.255274061E2
2.550510104E0,3.206250000E1,-2.051250076E1,-4.238437805E2,4.255494294E2
2.560510104E0,3.206250000E1,-2.077500153E1,-4.237687683E2,4.254874541E2
2.570510104E0,3.213750076E1,-2.066250038E1,-4.237875061E2,4.255062963E2
2.580510104E0,3.204375076E1,-2.077500153E1,-4.239375305E2,4.256541230E2
2.590510104E0,3.240000153E1,-2.053125000E1,-4.239187622E2,4.256505718E2
2.600510104E0,3.262500000E1,-2.053125000E1,-4.240125122E2,4.257611224E2
2.610510104E0,3.258750153E1,-2.041875076E1,-4.240875244E2,4.258275461E2
2.620510104E0,3.255000305E1,-2.034375000E1,-4.240125122E2,4.257463815E2
2.630510104E0,3.249375153E1,-2.028750038E1,-4.240500183E2,4.257767544E2
2.640510104E0,3.234375000E1,-2.038125038E1,-4.240125122E2,4.257324559E2
2.650510104E0,3.225000000E1,-2.043750000E1,-4.236375122E2,4.253545529E2
2.660510104E0,3.243750000E1,-2.041875076E1,-4.234125061E2,4.251438193E2
2.670510104E0,3.226875305E1,-2.038125038E1,-4.232250061E2,4.249424356E2
2.680510104E0,3.206250000E1,-2.040000153E1,-4.229625244E2,4.246662937E2
2.690510104E0,3.217500305E1,-2.041875076E1,-4.230750122E2,4.247877378E2
2.700510104E0,3.196875191E1,-2.056875038E1,-4.231125183E2,4.248167578E2
2.710510104E0,3.202500153E1,-2.077500153E1,-4.230000305E2,4.247189980E2
2.720510104E0,3.217500305E1,-2.062500000E1,-4.230187683E2,4.247416860E2
2.730510104E0,3.234375000E1,-2.043750000E1,-4.231875305E2,4.249135154E2
2.740510104E0,3.217500305E1,-2.040000153E1,-4.232625122E2,4.249735817E2
2.750510104E0,3.217500305E1,-2.030625153E1,-4.233562622E2,4.250624653E2
2.760510104E0,3.204375076E1,-2.040000153E1,-4.234125061E2,4.251130583E2
2.770510104E0,3.213750076E1,-2.047500038E1,-4.234125061E2,4.251237407E2
2.780510104E0,3.213750076E1,-2.040000153E1,-4.234125061E2,4.251201352E2
2.790510104E0,3.215625000E1,-2.041875076E1,-4.235250244E2,4.252345189E2
2.800510104E0,3.204375076E1,-2.038125038E1,-4.236000061E2,4.252989096E2
2.810510104E0,3.200625229E1,-2.045625114E1,-4.235437622E2,4.252436677E2
2.820510104E0,3.200625229E1,-2.053125000E1,-4.235812683E2,4.252846379E2
2.830510104E0,3.187500191E1,-2.062500000E1,-4.235812683E2,4.252793167E2
2.840510104E0,3.206250000E1,-2.062500000E1,-4.235812683E2,4.252934109E2
2.850510104E0,3.183750153E1,-2.064375114E1,-4.235437622E2,4.252400610E2
2.860510104E0,3.213750076E1,-2.066250038E1,-4.236000061E2,4.253195540E2
2.870510104E0,3.202500153E1,-2.058750153E1,-4.234687805E2,4.251767327E2
2.880510104E0,3.221250153E1,-2.075625038E1,-4.233187561E2,4.250496870E2
2.890510104E0,3.217500305E1,-2.070000076E1,-4.233187561E2,4.250441037E2
2.900510104E0,3.217500305E1,-2.088750076E1,-4.232250061E2,4.249599091E2
2.910510104E0,3.228750229E1,-2.077500153E1,-4.234125061E2,4.251496605E2
2.920510104E0,3.223125076E1,-2.075625038E1,-4.234312744E2,4.251631682E2
2.930510104E0,3.215625000E1,-2.071875000E1,-4.231687622E2,4.248942131E2
2.940510104E0,3.210000229E1,-2.079375076E1,-4.229812622E2,4.247068853E2
2.950510104E0,3.225000000E1,-2.079375076E1,-4.229812622E2,4.247182487E2
2.960510104E0,3.219375229E1,-2.049375153E1,-4.229250183E2,4.246433829E2
2.970510104E0,3.226875305E1,-2.071875000E1,-4.228875122E2,4.246226407E2
2.980510104E0,3.208125305E1,-2.047500038E1,-4.227375183E2,4.244472191E2
2.990510104E0,3.193125153E1,-2.053125000E1,-4.227375183E2,4.244386251E2
3.000510104E0,3.178125191E1,-2.060625076E1,-4.226625061E2,4.243562885E2
3.010510104E0,3.200625229E1,-2.064375114E1,-4.227937622E2,4.245057479E2
3.020510104E0,3.195000076E1,-2.055000114E1,-4.227937622E2,4.244969617E2
3.030510104E0,3.180000114E1,-2.055000114E1,-4.229250183E2,4.246164313E2
3.040510104E0,3.176250076E1,-2.064375114E1,-4.230375061E2,4.247302114E2
3.050510104E0,3.170625114E1,-2.060625076E1,-4.231125183E2,4.247989019E2
3.060510104E0,3.174375153E1,-2.064375114E1,-4.230750122E2,4.247661665E2
3.070510104E0,3.178125191E1,-2.079375076E1,-4.228875122E2,4.245895383E2
3.080510104E0,3.183750153E1,-2.058750153E1,-4.229437561E2,4.246397209E2
3.090510104E0,3.191250038E1,-2.062500000E1,-4.230187683E2,4.247218815E2
3.100510104E0,3.221250153E1,-2.086875153E1,-4.231312561E2,4.248684619E2
3.110510104E0,3.240000153E1,-2.096250153E1,-4.230000305E2,4.247566508E2
3.120510104E0,3.234375000E1,-2.098125076E1,-4.230375061E2,4.247906103E2
3.130510104E0,3.238125229E1,-2.092500114E1,-4.230562744E2,4.248093837E2
3.140510104E0,3.225000000E1,-2.092500114E1,-4.232250061E2,4.249674387E2
3.150510104E0,3.230625153E1,-2.090625000E1,-4.233375244E2,4.250828446E2
3.160510104E0,3.251250076E1,-2.103750038E1,-4.232625122E2,4.250303441E2
3.170510104E0,3.223125076E1,-2.101875114E1,-4.234312744E2,4.251760642E2
3.180510104E0,3.189375114E1,-2.092500114E1,-4.234500122E2,4.251646503E2
3.190510104E0,3.180000114E1,-2.088750076E1,-4.233937683E2,4.250997657E2
3.200510104E0,3.189375114E1,-2.109375000E1,-4.234312744E2,4.251543270E2
3.210510104E0,3.183750153E1,-2.105625153E1,-4.233937683E2,4.251108976E2
3.220510104E0,3.208125305E1,-2.101875114E1,-4.234875183E2,4.252207343E2
3.230510104E0,3.208125305E1,-2.088750076E1,-4.234312744E2,4.251582513E2
3.240510104E0,3.191250038E1,-2.083125114E1,-4.234500122E2,4.251614535E2
3.250510104E0,3.206250000E1,-2.077500153E1,-4.233187561E2,4.250392616E2
3.260510104E0,3.204375076E1,-2.075625038E1,-4.233750305E2,4.250929785E2
