"Time (s)","Magnetic Field x (µT)","Magnetic Field y (µT)","Magnetic Field z (µT)","Absolute field (µT)"
1.692653803E0,1.687500000E1,-1.130625057E1,-9.348750305E1,9.566875223E1
1.702653803E0,1.674375153E1,-1.130625057E1,-9.371250153E1,9.586562189E1
1.712653803E0,1.650000000E1,-1.132500076E1,-9.365625000E1,9.577055292E1
1.722653803E0,1.648125076E1,-1.134375000E1,-9.369375610E1,9.580622226E1
1.732653803E0,1.640625000E1,-1.132500076E1,-9.346875000E1,9.557106208E1
1.742653803E0,1.629375076E1,-1.104375076E1,-9.365625000E1,9.570237149E1
1.752653803E0,1.621875000E1,-1.115625000E1,-9.358125305E1,9.562928782E1
1.762653803E0,1.612500000E1,-1.106250000E1,-9.365625000E1,9.567595150E1
1.772653803E0,1.646250153E1,-1.104375076E1,-9.358125305E1,9.565787636E1
1.782653803E0,1.657500076E1,-1.106250000E1,-9.348750305E1,9.558777528E1
1.792653803E0,1.676250076E1,-1.104375076E1,-9.337500000E1,9.550830586E1
1.802653803E0,1.676250076E1,-1.089375019E1,-9.339375305E1,9.550941490E1
1.812653803E0,1.672500038E1,-1.093125057E1,-9.375000000E1,9.585551824E1
1.822653803E0,1.668750000E1,-1.100625038E1,-9.358125305E1,9.569253433E1
1.832653803E0,1.676250076E1,-1.098750019E1,-9.369375610E1,9.581349866E1
1.842653803E0,1.668750000E1,-1.115625000E1,-9.386250305E1,9.598491574E1
1.852653803E0,1.655625153E1,-1.111875057E1,-9.378750610E1,9.588447413E1
1.862653803E0,1.653750038E1,-1.117500019E1,-9.371250153E1,9.581441692E1
1.872653803E0,1.659375000E1,-1.121250057E1,-9.397500610E1,9.608524590E1
1.882653803E0,1.657500076E1,-1.140000057E1,-9.382500458E1,9.595739756E1
1.892653803E0,1.651875114E1,-1.140000057E1,-9.365625000E1,9.578268276E1
1.902653803E0,1.661250114E1,-1.143750000E1,-9.382500458E1,9.596834418E1
1.912653803E0,1.653750038E1,-1.130625057E1,-9.371250153E1,9.582981354E1
1.922653803E0,1.657500076E1,-1.117500019E1,-9.356250000E1,9.567420073E1
1.932653803E0,1.644375038E1,-1.134375000E1,-9.375000000E1,9.585478648E1
1.942653803E0,1.644375038E1,-1.121250057E1,-9.391875458E1,9.600442467E1
1.952653803E0,1.636875153E1,-1.093125057E1,-9.367500305E1,9.572060626E1
1.962653803E0,1.636875153E1,-1.072500038E1,-9.371250153E1,9.573397830E1
1.972653803E0,1.651875114E1,-1.085625076E1,-9.384375000E1,9.590295477E1
1.982653803E0,1.657500076E1,-1.089375019E1,-9.393750000E1,9.600863685E1
1.992653803E0,1.683750153E1,-1.096875000E1,-9.393750000E1,9.606283798E1
2.002653803E0,1.695000076E1,-1.089375019E1,-9.391875458E1,9.605575871E1
2.012653803E0,1.706250000E1,-1.093125057E1,-9.375000000E1,9.591498134E1
2.022653803E0,1.728750038E1,-1.093125057E1,-9.354375458E1,9.575376718E1
2.032653803E0,1.730625153E1,-1.108125019E1,-9.361875153E1,9.584764517E1
2.042653803E0,1.728750038E1,-1.126875019E1,-9.376875305E1,9.601261089E1
2.052653803E0,1.738125038E1,-1.093125057E1,-9.378750610E1,9.600883504E1
2.062653803E0,1.715625000E1,-1.076250076E1,-9.360000610E1,9.576601422E1
2.072653803E0,1.708125114E1,-1.098750019E1,-9.356250000E1,9.574150462E1
2.082653803E0,1.713750076E1,-1.115625000E1,-9.361875153E1,9.582602196E1
2.092653803E0,1.689375114E1,-1.115625000E1,-9.365625000E1,9.581938168E1
2.102653803E0,1.680000114E1,-1.110000038E1,-9.382500458E1,9.596135436E1
2.112653803E0,1.670625114E1,-1.106250000E1,-9.358125305E1,9.570229180E1
2.122653803E0,1.666875076E1,-1.104375076E1,-9.350625610E1,9.562024688E1
2.132653803E0,1.659375000E1,-1.134375000E1,-9.330000305E1,9.544068196E1
2.142653803E0,1.683750153E1,-1.143750000E1,-9.324375153E1,9.543958855E1
2.152653803E0,1.678125000E1,-1.110000038E1,-9.328125000E1,9.542647411E1
2.162653803E0,1.676250076E1,-1.095000076E1,-9.333750153E1,9.546084611E1
2.172653803E0,1.685625076E1,-1.080000019E1,-9.343125153E1,9.555193329E1
2.182653803E0,1.676250076E1,-1.083750057E1,-9.324375153E1,9.535633198E1
2.192653803E0,1.680000114E1,-1.089375019E1,-9.350625610E1,9.562600986E1
2.202653803E0,1.687500000E1,-1.091250038E1,-9.341250610E1,9.554969694E1
2.212653803E0,1.676250076E1,-1.068750000E1,-9.352500153E1,9.561448634E1
2.222653803E0,1.661250114E1,-1.050000000E1,-9.354375458E1,9.558587351E1
2.232653803E0,1.659375000E1,-1.076250076E1,-9.348750305E1,9.555677469E1
2.242653803E0,1.659375000E1,-1.096875000E1,-9.335625458E1,9.545185323E1
2.252653803E0,1.674375153E1,-1.095000076E1,-9.333750153E1,9.545755561E1
2.262653803E0,1.695000076E1,-1.096875000E1,-9.343125153E1,9.558773333E1
2.272653803E0,1.698750114E1,-1.117500019E1,-9.331875610E1,9.550835600E1
2.282653803E0,1.685625076E1,-1.113750076E1,-9.358125305E1,9.573728655E1
2.292653803E0,1.687500000E1,-1.125000000E1,-9.375000000E1,9.591866672E1
2.302653803E0,1.700625038E1,-1.130625057E1,-9.388125610E1,9.607670946E1
2.312653803E0,1.700625038E1,-1.130625057E1,-9.408750153E1,9.627825194E1
2.322653803E0,1.687500000E1,-1.126875019E1,-9.412500000E1,9.628741341E1
2.332653803E0,1.681875038E1,-1.141875076E1,-9.401250458E1,9.618528604E1
2.342653803E0,1.672500038E1,-1.164375019E1,-9.408750153E1,9.626920847E1
2.352653803E0,1.676250076E1,-1.145625019E1,-9.421875000E1,9.638153325E1
2.362653803E0,1.685625076E1,-1.158750057E1,-9.393750000E1,9.613873967E1
2.372653803E0,1.689375114E1,-1.153125000E1,-9.380625153E1,9.601031913E1
2.382653803E0,1.691250038E1,-1.170000076E1,-9.380625153E1,9.603403309E1
2.392653803E0,1.695000076E1,-1.164375019E1,-9.371250153E1,9.594223463E1
2.402653803E0,1.726875114E1,-1.156875038E1,-9.361875153E1,9.589846917E1
2.412653803E0,1.721250153E1,-1.160625076E1,-9.365625000E1,9.592949718E1
2.422653803E0,1.704375076E1,-1.117500019E1,-9.367500305E1,9.586645016E1
2.432653803E0,1.674375153E1,-1.123125076E1,-9.350625610E1,9.565518355E1
